T,TID,PID,X,Y,Z
37.42997,0,4,-0.7845923,1.453351,0.01076037
37.44484,0,4,-0.7826882,1.449674,0.009665608
37.45888,0,4,-0.7791943,1.445762,0.008096814
37.472,0,4,-0.7744605,1.441426,0.006195009
37.48631,0,4,-0.768812,1.436777,0.004232228
37.49996,0,4,-0.760766,1.430525,0.002038777
37.51384,0,4,-0.754541,1.423725,0.001830935
37.52794,0,4,-0.7439565,1.417168,0.0008677244
37.54275,0,4,-0.7323872,1.410976,0.0004155636
37.5563,0,4,-0.7170509,1.403085,0.000307858
37.56919,0,4,-0.7027015,1.39543,0.0001603961
37.58353,0,4,-0.6872559,1.387113,4.845858E-05
37.60124,0,4,-0.6703941,1.378415,6.973743E-06
37.61213,0,4,-0.6542977,1.369947,3.403425E-05
37.62471,0,4,-0.6358233,1.360761,0.000731945
37.63931,0,4,-0.6158813,1.351588,0.001620173
37.65188,0,4,-0.5962879,1.341885,0.002711654
37.66623,0,4,-0.5741317,1.332101,0.003686368
37.68044,0,4,-0.5534634,1.323192,0.004557014
37.69538,0,4,-0.5296113,1.314261,0.006322861
37.70841,0,4,-0.5075631,1.305768,0.008439302
37.72173,0,4,-0.4832758,1.297315,0.0106141
37.73585,0,4,-0.4594569,1.289393,0.01173949
37.74961,0,4,-0.4338751,1.282384,0.01192337
37.76395,0,4,-0.4099887,1.275337,0.01234162
37.77893,0,4,-0.3857461,1.268984,0.01332635
37.79206,0,4,-0.3622728,1.262529,0.01393354
37.80644,0,4,-0.3400007,1.256033,0.0138188
37.82116,0,4,-0.3184233,1.249945,0.0126099
37.83363,0,4,-0.2979889,1.245018,0.01050121
37.84745,0,4,-0.2786173,1.240937,0.008686304
37.86198,0,4,-0.2617957,1.23785,0.006542385
37.87605,0,4,-0.2475491,1.235432,0.005091786
37.88902,0,4,-0.2341061,1.232894,0.003338635
37.90295,0,4,-0.222036,1.232426,0.002015352
37.91793,0,4,-0.2095603,1.231781,0.001108706
37.93103,0,4,-0.1989378,1.231432,0.0002412796
37.94532,0,4,-0.1896433,1.231263,-0.0005815625
37.9599,0,4,-0.1808401,1.231597,-0.001086831
37.97324,0,4,-0.1727705,1.232504,-0.001616895
37.98705,0,4,-0.1656056,1.233963,-0.001594365
38.00174,0,4,-0.160255,1.235276,-0.0006175637
38.01522,0,4,-0.1546079,1.235884,0.0004763603
38.02858,0,4,-0.1526078,1.235692,0.002817571
38.04392,0,4,-0.1485501,1.237283,0.003317714
38.05668,0,4,-0.1458092,1.239175,0.001399696
38.07031,0,4,-0.1429678,1.24091,0.00107795
38.08556,0,4,-0.1401984,1.241487,0.0003134012
38.0988,0,4,-0.1381181,1.241575,0.0003976226
38.11221,0,4,-0.1386712,1.240548,0.0002672672
38.12625,0,4,-0.1403589,1.239788,9.059906E-05
38.14155,0,4,-0.1438765,1.238393,4.160404E-05
38.15398,0,4,-0.1471504,1.237078,-0.000778079
38.16753,0,4,-0.1493405,1.235969,-0.003017664
38.18278,0,4,-0.1505461,1.235014,-0.005112052
38.19595,0,4,-0.1523131,1.2336,-0.006922126
38.21024,0,4,-0.1551112,1.231314,-0.007398784
38.22462,0,4,-0.1580099,1.229146,-0.008790433
38.23813,0,4,-0.1607246,1.227555,-0.009892106
38.25155,0,4,-0.1632593,1.22589,-0.01122671
38.26683,0,4,-0.1659216,1.224932,-0.01269078
38.27999,0,4,-0.1692727,1.224331,-0.01431501
38.29307,0,4,-0.1730658,1.223904,-0.01548785
38.30866,0,4,-0.1774707,1.223884,-0.01626074
38.32175,0,4,-0.1822892,1.225198,-0.01669604
38.33434,0,4,-0.1859976,1.227141,-0.0174191
38.34863,0,4,-0.1888964,1.22998,-0.01786858
38.36397,0,4,-0.1910051,1.233592,-0.01749945
38.37775,0,4,-0.1931612,1.236243,-0.01713777
38.39095,0,4,-0.1944383,1.239688,-0.01609093
38.40548,0,4,-0.1944392,1.244147,-0.01454496
38.41903,0,4,-0.1944694,1.248105,-0.01313621
38.43195,0,4,-0.1939109,1.251623,-0.01075882
38.44734,0,4,-0.1940368,1.254321,-0.008662462
38.46082,0,4,-0.1934894,1.254975,-0.004962683
38.47479,0,4,-0.1955243,1.254312,-0.0008038878
38.48872,0,4,-0.1961617,1.253143,0.002665281
38.50211,0,4,-0.1967755,1.251572,0.005529523
38.51584,0,4,-0.1973594,1.249572,0.008302033
38.53008,0,4,-0.2008591,1.247634,0.01044691
38.54606,0,4,-0.2061868,1.24533,0.01205385
38.55873,0,4,-0.2126407,1.242868,0.0131101
38.57206,0,4,-0.2202201,1.24003,0.01353121
38.58791,0,4,-0.232841,1.235965,0.01205242
38.60012,0,4,-0.246964,1.232284,0.01153153
38.61328,0,4,-0.2646634,1.227466,0.01038992
38.6283,0,4,-0.2858082,1.221274,0.01199692
38.64248,0,4,-0.3051289,1.216254,0.008481383
38.65482,0,4,-0.3267633,1.209767,0.008476019
38.66927,0,4,-0.3501319,1.201763,0.007483184
38.68325,0,4,-0.3741423,1.192985,0.007293105
38.6972,0,4,-0.3996141,1.184158,0.005853891
38.71179,0,4,-0.4248809,1.175165,0.004095435
38.72694,0,4,-0.4502148,1.16625,0.00179559
38.73927,0,4,-0.4736882,1.158127,-2.014637E-05
38.75217,0,4,-0.4966069,1.149974,-0.001960576
38.76743,0,4,-0.5182759,1.142394,-0.003140748
38.7813,0,4,-0.539252,1.135112,-0.004027605
38.79459,0,4,-0.5591108,1.127882,-0.004496932
38.80976,0,4,-0.5777062,1.121144,-0.004575551
38.82286,0,4,-0.5953743,1.114971,-0.004490733
38.83606,0,4,-0.6125224,1.109438,-0.00452137
38.85077,0,4,-0.6285803,1.105036,-0.004296899
38.86469,0,4,-0.6436393,1.100805,-0.003637433
38.87896,0,4,-0.657176,1.097326,-0.002604723
38.89292,0,4,-0.6690976,1.094413,-0.001108408
38.90656,0,4,-0.680765,1.0913,0.0004720092
38.9201,0,4,-0.6920858,1.088399,0.001445234
38.93444,0,4,-0.7027879,1.085,0.002710819
38.94798,0,4,-0.7126874,1.081354,0.004364967
38.96194,0,4,-0.7210331,1.076432,0.005911529
38.97635,0,4,-0.7310337,1.068816,0.007443309
38.99075,0,4,-0.7391909,1.060849,0.008414507
39.00393,0,4,-0.744234,1.055083,0.005742371
39.01783,0,4,-0.7522622,1.048894,0.005311251
39.03191,0,4,-0.7553008,1.043781,0.004631341
39.04566,0,4,-0.7560827,1.0444,0.004678905
39.05931,0,4,-0.755979,1.045943,0.004611671
39.07391,0,4,-0.7537367,1.051941,0.004397631
39.08714,0,4,-0.7490559,1.062101,0.004169822
39.10071,0,4,-0.7421826,1.07558,0.004860282
39.11445,0,4,-0.734196,1.090363,0.006006718
39.12892,0,4,-0.7241831,1.107049,0.005629122
39.14359,0,4,-0.7154606,1.123025,0.005512059
39.15671,0,4,-0.7096764,1.136518,0.008195996
39.17088,0,4,-0.6977581,1.153935,0.004403353
39.18468,0,4,-0.6849551,1.176363,0.007436574
39.19869,0,4,-0.6726519,1.196814,0.006654203
39.21336,0,4,-0.6593108,1.218064,0.007676661
39.22701,0,4,-0.6455538,1.239862,0.007862628
39.24086,0,4,-0.6310515,1.262259,0.007968724
39.25466,0,4,-0.615782,1.285179,0.008014262
39.26791,0,4,-0.5990213,1.309401,0.007232964
39.28236,0,4,-0.5826424,1.332915,0.006273985
39.29666,0,4,-0.5660311,1.355738,0.004723191
39.31057,0,4,-0.5499427,1.37729,0.002261698
39.32488,0,4,-0.5346473,1.397298,0.0007247925
39.33825,0,4,-0.520371,1.41579,-0.001343906
39.35247,0,4,-0.5070976,1.433444,-0.003149033
39.36624,0,4,-0.4949455,1.449488,-0.005237043
39.3802,0,4,-0.4835441,1.464343,-0.007041454
39.39514,0,4,-0.4726607,1.477099,-0.007999182
39.40818,0,4,-0.4623836,1.488411,-0.008442044
39.42211,0,4,-0.4525533,1.497935,-0.008643985
39.4355,0,4,-0.4427192,1.505957,-0.007669508
39.44899,0,4,-0.434464,1.511127,-0.005154192
39.46344,0,4,-0.4273865,1.516679,-0.002837479
39.48026,0,4,-0.4219041,1.520749,-2.330542E-05
39.49152,0,4,-0.4219803,1.520851,0.003643632
39.50468,0,4,-0.4200124,1.520586,0.007520854
39.51931,0,4,-0.4205068,1.519009,0.008305669
39.5333,0,4,-0.4203809,1.516351,0.007906497
39.54729,0,4,-0.4210976,1.512553,0.006296635
39.56081,0,4,-0.4207592,1.504594,0.004784346
39.57671,0,4,-0.4191175,1.497169,0.003789723
39.58836,0,4,-0.4174053,1.488494,0.00153631
39.60252,0,4,-0.4162149,1.479293,-0.001649559
39.61855,0,4,-0.4157245,1.468409,-0.005514085
39.63032,0,4,-0.4170469,1.453462,-0.01049763
39.64455,0,4,-0.418482,1.437393,-0.01401258
39.65974,0,4,-0.4203406,1.41878,-0.01664871
39.67197,0,4,-0.4268678,1.397536,-0.01885724
39.68619,0,4,-0.4269204,1.376184,-0.02120554
39.70068,0,4,-0.4298553,1.355006,-0.02387977
39.7139,0,4,-0.4319517,1.328407,-0.02407926
39.7275,0,4,-0.4337465,1.303001,-0.02380794
39.74353,0,4,-0.436139,1.275719,-0.02353263
39.75587,0,4,-0.4383678,1.248536,-0.02182901
39.76937,0,4,-0.4395026,1.220544,-0.01970279
39.78388,0,4,-0.4395259,1.192769,-0.01778054
39.79881,0,4,-0.4393884,1.165419,-0.01473188
39.81177,0,4,-0.4390045,1.139488,-0.01201689
39.82533,0,4,-0.4361623,1.115039,-0.008590698
39.83993,0,4,-0.4334051,1.091725,-0.005672932
39.85271,0,4,-0.4308315,1.068597,-0.003237426
39.86718,0,4,-0.4286899,1.045789,-0.0009608269
39.8825,0,4,-0.426475,1.025576,0.001051962
39.89466,0,4,-0.4235114,1.010588,0.002204359
39.90899,0,4,-0.4217974,0.996291,0.003677011
39.925,0,4,-0.421452,0.9824728,0.005381823
39.93649,0,4,-0.4211718,0.9691938,0.007172823
39.9496,0,4,-0.4198577,0.9587613,0.01038665
39.96419,0,4,-0.4227785,0.9491997,0.0110051
39.98001,0,4,-0.4225677,0.9451346,0.01338798
39.99393,0,4,-0.4224861,0.9425778,0.01526231
40.00642,0,4,-0.422068,0.9443817,0.01684016
40.02219,0,4,-0.4225025,0.9493178,0.01917696
40.03367,0,4,-0.4254376,0.9609582,0.0208478
40.04748,0,4,-0.4316179,0.9766282,0.02217227
40.06264,0,4,-0.4391031,0.9906765,0.0234676
40.07643,0,4,-0.4460866,1.002613,0.02494448
40.08963,0,4,-0.4580024,1.019886,0.02565813
40.10421,0,4,-0.4695205,1.035298,0.02627712
40.11784,0,4,-0.4813007,1.05113,0.02658427
40.13132,0,4,-0.4939159,1.06447,0.02877873
40.14656,0,4,-0.5093713,1.084893,0.02459484
40.1595,0,4,-0.5233768,1.104037,0.02470285
40.17315,0,4,-0.5386512,1.12288,0.02328235
40.18745,0,4,-0.5533219,1.141814,0.02112734
40.20263,0,4,-0.5681054,1.160871,0.01934141
40.21507,0,4,-0.5822602,1.179246,0.01721096
40.22893,0,4,-0.596778,1.198616,0.01418269
40.24501,0,4,-0.6107671,1.217292,0.01089203
40.25721,0,4,-0.6248366,1.235155,0.007179081
40.27048,0,4,-0.6388441,1.25242,0.0037238
40.287,0,4,-0.6513836,1.269246,0.0007327199
40.29886,0,4,-0.6625932,1.286273,-0.001927197
40.31212,0,4,-0.6727134,1.303069,-0.004818022
40.32732,0,4,-0.6809857,1.319088,-0.006743789
40.3414,0,4,-0.6898161,1.334195,-0.008266747
40.35412,0,4,-0.696989,1.346859,-0.007862151
40.36789,0,4,-0.7045581,1.358885,-0.008330107
40.38454,0,4,-0.7109663,1.370733,-0.009189308
40.39647,0,4,-0.7163722,1.38224,-0.01053172
40.41055,0,4,-0.721513,1.392257,-0.01218563
40.42569,0,4,-0.7262571,1.399948,-0.01308721
40.43782,0,4,-0.7302665,1.407073,-0.01243436
40.4516,0,4,-0.733155,1.412961,-0.01104838
40.46639,0,4,-0.737995,1.415024,-0.00983119
40.48004,0,4,-0.7393258,1.418043,-0.008274496
40.49357,0,4,-0.739658,1.418798,-0.009413302
40.50874,0,4,-0.7409878,1.419403,-0.009346783
40.52248,0,4,-0.739839,1.418151,-0.008521974
40.5344,0,4,-0.7379533,1.416981,-0.007461905
40.54958,0,4,-0.7312259,1.413296,-0.006682992
40.56355,0,4,-0.725213,1.410525,-0.007147849
40.57899,0,4,-0.7186292,1.406532,-0.008483589
40.59109,0,4,-0.7113497,1.402218,-0.01048714
40.60696,0,4,-0.7029365,1.39749,-0.01348346
40.61833,0,4,-0.6929043,1.392814,-0.01862574
40.63127,0,4,-0.6814649,1.386266,-0.02340376
40.64835,0,4,-0.6734748,1.376953,-0.02607822
40.66202,0,4,-0.6594352,1.370046,-0.02807164
40.67547,0,4,-0.6450185,1.362714,-0.03044301
40.69038,0,4,-0.6273851,1.354275,-0.0316152
40.70303,0,4,-0.6108101,1.345842,-0.03257751
40.71673,0,4,-0.5936074,1.33711,-0.03344876
40.73114,0,4,-0.5760191,1.328285,-0.03273606
40.746,0,4,-0.5576374,1.319465,-0.03156155
40.75874,0,4,-0.5382948,1.31064,-0.03021556
40.77241,0,4,-0.5182352,1.302094,-0.02800292
40.7877,0,4,-0.4981476,1.293968,-0.02555072
40.80049,0,4,-0.4770434,1.286657,-0.02261281
40.81425,0,4,-0.4555385,1.280811,-0.02003276
40.82925,0,4,-0.4345063,1.275611,-0.01753139
40.84373,0,4,-0.412658,1.270981,-0.01451898
40.85604,0,4,-0.3903974,1.267013,-0.01154608
40.87012,0,4,-0.3676605,1.264263,-0.009394646
40.88511,0,4,-0.3464081,1.260934,-0.007701457
40.89777,0,4,-0.326704,1.258111,-0.006495833
40.9122,0,4,-0.3098235,1.255138,-0.00564301
40.92579,0,4,-0.2968261,1.252871,-0.006017864
40.9398,0,4,-0.2827132,1.251411,-0.006040931
40.95353,0,4,-0.2695745,1.250336,-0.006115913
40.96729,0,4,-0.2577053,1.249051,-0.00579375
40.98143,0,4,-0.246282,1.247321,-0.004888654
40.99486,0,4,-0.2360359,1.245279,-0.003222227
41.01097,0,4,-0.2269085,1.243234,-0.001339138
41.02362,0,4,-0.2221268,1.23696,0.005848348
41.03666,0,4,-0.2148451,1.238791,0.0019297
41.05209,0,4,-0.2093958,1.238995,0.0008379221
41.06486,0,4,-0.2045634,1.240731,-0.00122416
41.07977,0,4,-0.1996274,1.241559,-0.002981305
41.09287,0,4,-0.1961447,1.242578,-0.004473686
41.10661,0,4,-0.1944238,1.243109,-0.006321132
41.12056,0,4,-0.194966,1.24355,-0.0080024
41.13425,0,4,-0.2001269,1.243455,-0.009617627
41.14781,0,4,-0.2055175,1.243077,-0.01124054
41.16198,0,4,-0.2113165,1.242415,-0.01348436
41.17625,0,4,-0.2176265,1.241271,-0.01539481
41.19028,0,4,-0.2270532,1.238241,-0.01541662
41.20363,0,4,-0.2360409,1.234799,-0.01626617
41.2177,0,4,-0.2452096,1.231705,-0.01731706
41.23186,0,4,-0.2534452,1.228144,-0.01886874
41.24552,0,4,-0.2611431,1.225381,-0.02026278
41.25915,0,4,-0.2717166,1.222113,-0.0225237
41.27472,0,4,-0.2851267,1.218146,-0.02455813
41.28718,0,4,-0.2969355,1.214107,-0.02565014
41.30068,0,4,-0.3124642,1.207717,-0.02551794
41.31522,0,4,-0.3285613,1.20102,-0.02546489
41.32853,0,4,-0.3474135,1.192586,-0.02492523
41.34331,0,4,-0.364696,1.18542,-0.02486271
41.35648,0,4,-0.3845941,1.177243,-0.02521044
41.3706,0,4,-0.403207,1.170081,-0.02591777
41.38439,0,4,-0.4220209,1.162879,-0.02662033
41.3983,0,4,-0.4409803,1.155514,-0.02753866
41.41283,0,4,-0.45914,1.148671,-0.02871734
41.42625,0,4,-0.4770099,1.141957,-0.02951711
41.44052,0,4,-0.4956833,1.134867,-0.03046507
41.45443,0,4,-0.5147219,1.127402,-0.03165609
41.46762,0,4,-0.5322849,1.120774,-0.03315055
41.48197,0,4,-0.5460249,1.11704,-0.03501832
41.49609,0,4,-0.5577893,1.115811,-0.03668135
41.51006,0,4,-0.5660732,1.115973,-0.03792429
41.52387,0,4,-0.5735098,1.115463,-0.0383575
41.53817,0,4,-0.5785171,1.116348,-0.03823286
41.55137,0,4,-0.5816516,1.118236,-0.03811008
41.5654,0,4,-0.5803459,1.122196,-0.03703254
41.57988,0,4,-0.5783824,1.126198,-0.03573149
41.59985,0,4,-0.5728489,1.131552,-0.03352147
41.60825,0,4,-0.5630395,1.138397,-0.03053772
41.61993,0,4,-0.5497877,1.14582,-0.02679116
41.63372,0,4,-0.5357376,1.152367,-0.02276468
41.64798,0,4,-0.5196842,1.158347,-0.01867431
41.66238,0,4,-0.5021653,1.164551,-0.01523924
41.6773,0,4,-0.4798272,1.172379,-0.01238644
41.69019,0,4,-0.4589797,1.179826,-0.01046592
41.70419,0,4,-0.4374318,1.186652,-0.008763015
41.71895,0,4,-0.4147257,1.192708,-0.007047772
41.73208,0,4,-0.390528,1.1986,-0.006010175
41.7465,0,4,-0.3662398,1.203956,-0.005585372
41.76086,0,4,-0.3422267,1.209049,-0.005892813
41.77461,0,4,-0.3190385,1.214021,-0.007436872
41.78793,0,4,-0.2974057,1.219121,-0.009350657
41.80182,0,4,-0.2772905,1.22393,-0.01132578
41.81622,0,4,-0.2589855,1.228298,-0.0129115
41.8298,0,4,-0.24351,1.231416,-0.0132342
41.8447,0,4,-0.229776,1.233554,-0.0123629
41.85938,0,4,-0.2199469,1.234581,-0.009173334
41.87137,0,4,-0.2137477,1.234486,-0.003423452
41.88567,0,4,-0.208828,1.233051,0.002506733
41.90013,0,4,-0.2121808,1.230408,0.009475946
41.91342,0,4,-0.2126894,1.229524,0.01192635
41.927,0,4,-0.2132521,1.230044,0.0118528
41.94275,0,4,-0.2126099,1.231169,0.00966686
41.95515,0,4,-0.212719,1.232985,0.006344497
41.96883,0,4,-0.2164429,1.233416,0.004957676
41.9834,0,4,-0.2236771,1.23366,0.003261805
41.99865,0,4,-0.2334177,1.23351,0.001215875
42.01168,0,4,-0.2456119,1.232449,-0.001225173
42.02499,0,4,-0.2595872,1.230578,-0.003039539
42.03953,0,4,-0.2775227,1.227018,-0.002667606
42.05247,0,4,-0.2979643,1.22033,-0.001858175
42.06639,0,4,-0.3182665,1.216584,-0.003279865
42.08114,0,4,-0.3390526,1.210537,-0.003142059
42.09425,0,4,-0.3611937,1.203944,-0.004049182
42.10847,0,4,-0.3842614,1.196629,-0.003851771
42.12276,0,4,-0.4094225,1.187613,-0.004022121
42.13542,0,4,-0.4327364,1.179093,-0.004519761
42.14968,0,4,-0.455848,1.170811,-0.005598128
42.16399,0,4,-0.4786686,1.163046,-0.006890893
42.17978,0,4,-0.5013171,1.155291,-0.008920431
42.1918,0,4,-0.5234272,1.147681,-0.01056528
42.20585,0,4,-0.5467666,1.13974,-0.01235026
42.22028,0,4,-0.5692116,1.132048,-0.01453996
42.23329,0,4,-0.5902304,1.125633,-0.01739824
42.24724,0,4,-0.609835,1.120582,-0.02057385
42.26191,0,4,-0.6283171,1.116529,-0.02383012
42.27615,0,4,-0.6450929,1.113048,-0.02699411
42.28922,0,4,-0.6599434,1.110558,-0.02917188
42.30379,0,4,-0.6755525,1.107382,-0.03189248
42.31748,0,4,-0.6904235,1.103569,-0.03430456
42.33084,0,4,-0.7049403,1.099682,-0.03639144
42.34599,0,4,-0.7186433,1.094819,-0.03780597
42.35912,0,4,-0.7309633,1.088751,-0.03737718
42.37268,0,4,-0.7388087,1.082738,-0.03331888
42.38703,0,4,-0.7485721,1.071872,-0.03093779
42.40165,0,4,-0.7521558,1.071293,-0.03238189
42.41462,0,4,-0.7578593,1.068568,-0.02983427
42.42837,0,4,-0.7589189,1.069842,-0.02854657
42.44453,0,4,-0.7590288,1.072579,-0.02493411
42.4571,0,4,-0.7562168,1.078608,-0.02113497
42.47007,0,4,-0.7503363,1.08855,-0.01701164
42.48497,0,4,-0.7424697,1.104216,-0.01367807
42.49863,0,4,-0.7335724,1.120848,-0.01175445
42.51234,0,4,-0.7220565,1.139585,-0.01252812
42.52686,0,4,-0.7132967,1.153629,-0.01161933
42.54042,0,4,-0.7020932,1.169655,-0.008685648
42.55404,0,4,-0.6882995,1.189636,-0.01099128
42.56738,0,4,-0.6758662,1.208365,-0.00938648
42.58261,0,4,-0.6612416,1.228367,-0.008731484
42.59606,0,4,-0.6455072,1.250033,-0.008209407
42.61028,0,4,-0.6290461,1.272273,-0.00914669
42.62539,0,4,-0.6121725,1.294824,-0.009737968
42.63777,0,4,-0.5950361,1.317815,-0.01136744
42.65097,0,4,-0.5755977,1.343614,-0.0150333
42.66604,0,4,-0.5570529,1.367683,-0.01895612
42.67989,0,4,-0.5385134,1.39107,-0.02335095
42.69304,0,4,-0.5210443,1.412957,-0.02810192
42.70869,0,4,-0.5046476,1.433025,-0.03293163
42.72161,0,4,-0.4888025,1.452579,-0.03725696
42.73508,0,4,-0.4731477,1.469272,-0.0410195
42.74922,0,4,-0.4575496,1.484952,-0.04387426
42.76294,0,4,-0.4428414,1.498403,-0.04584092
42.77755,0,4,-0.4304535,1.507591,-0.04445094
42.79121,0,4,-0.4184617,1.516794,-0.04198426
42.8067,0,4,-0.4172654,1.517717,-0.0323332
42.81916,0,4,-0.414353,1.51695,-0.03246325
42.83229,0,4,-0.4073487,1.519737,-0.02305609
42.848,0,4,-0.4063585,1.517309,-0.01952666
42.86058,0,4,-0.4000954,1.514078,-0.01795727
42.87509,0,4,-0.3956671,1.510195,-0.01743215
42.8886,0,4,-0.392858,1.503996,-0.01842475
42.90211,0,4,-0.3927154,1.496014,-0.02051651
42.91584,0,4,-0.3959193,1.484411,-0.02280682
42.92994,0,4,-0.3992421,1.469721,-0.02600574
42.94416,0,4,-0.4046921,1.452387,-0.02576059
42.95772,0,4,-0.4044908,1.430854,-0.02462626
42.97121,0,4,-0.4052241,1.413705,-0.02594364
42.98636,0,4,-0.4050374,1.394542,-0.0271588
42.99975,0,4,-0.404094,1.373083,-0.02944452
43.01307,0,4,-0.4045174,1.3518,-0.03141505
43.02781,0,4,-0.4063549,1.324878,-0.03077066
43.04158,0,4,-0.4080813,1.297966,-0.03036565
43.05523,0,4,-0.4092495,1.270639,-0.02859318
43.0696,0,4,-0.4093094,1.24156,-0.02670085
43.08287,0,4,-0.4081908,1.213305,-0.02468568
43.09658,0,4,-0.4075915,1.183762,-0.02195793
43.11107,0,4,-0.4080473,1.156024,-0.01955456
43.12457,0,4,-0.4082367,1.129434,-0.01743346
43.13842,0,4,-0.4078547,1.103138,-0.01468414
43.15219,0,4,-0.4063281,1.078197,-0.01198572
43.16687,0,4,-0.4046444,1.055097,-0.008829713
43.18064,0,4,-0.4028354,1.033585,-0.004895031
43.19429,0,4,-0.4011087,1.013616,-0.0008875728
43.20964,0,4,-0.3998015,0.9955484,0.003161013
43.22272,0,4,-0.3985474,0.9800859,0.007215083
43.23588,0,4,-0.3943608,0.9689578,0.01118743
43.25012,0,4,-0.3989582,0.9600939,0.01161939
43.26401,0,4,-0.3988414,0.9593645,0.01296014
43.27818,0,4,-0.3991627,0.9566318,0.01588732
43.2921,0,4,-0.4003068,0.9596499,0.01809967
43.30589,0,4,-0.4029087,0.9666592,0.02046061
43.31964,0,4,-0.4072976,0.9785245,0.02182484
43.33372,0,4,-0.4149374,0.9964931,0.02313632
43.34737,0,4,-0.4214892,1.009403,0.02467674
43.36101,0,4,-0.4331872,1.028711,0.02453262
43.3766,0,4,-0.4441965,1.04442,0.0262357
43.38932,0,4,-0.4576064,1.059821,0.02694035
43.40322,0,4,-0.4674478,1.078514,0.02665269
43.41708,0,4,-0.4814541,1.101149,0.02684343
43.43133,0,4,-0.4947675,1.12198,0.02572495
43.44498,0,4,-0.5098458,1.143326,0.02323556
43.45864,0,4,-0.5257952,1.16336,0.02068639
43.47319,0,4,-0.5415035,1.183995,0.01783043
43.48654,0,4,-0.5566238,1.204491,0.01454288
43.5003,0,4,-0.5718892,1.225484,0.01025629
43.51506,0,4,-0.5868677,1.245794,0.005631387
43.5281,0,4,-0.6012238,1.264991,0.001566827
43.54285,0,4,-0.6147251,1.283834,-0.002703488
43.55721,0,4,-0.6273943,1.301942,-0.006560922
43.57012,0,4,-0.6396893,1.318797,-0.009974658
43.58435,0,4,-0.6507781,1.334873,-0.01271111
43.59856,0,4,-0.6605718,1.350199,-0.01504302
43.61407,0,4,-0.6699926,1.364682,-0.01717639
43.62666,0,4,-0.6788544,1.377616,-0.01865274
43.64085,0,4,-0.6874413,1.3886,-0.01929778
43.65562,0,4,-0.6949518,1.398446,-0.01875716
43.66745,0,4,-0.7012789,1.407403,-0.01726675
43.68184,0,4,-0.7065589,1.414257,-0.01515204
43.69645,0,4,-0.7127363,1.42037,-0.01436412
43.70999,0,4,-0.7182515,1.424919,-0.01414615
43.72387,0,4,-0.7216323,1.428331,-0.01361185
43.73808,0,4,-0.7286442,1.426705,-0.01295704
43.75113,0,4,-0.7316052,1.428119,-0.01245242
43.76526,0,4,-0.733749,1.423918,-0.01388025
43.77966,0,4,-0.7334419,1.420552,-0.01418507
43.7938,0,4,-0.7303638,1.418778,-0.01330966
43.80814,0,4,-0.7231458,1.418143,-0.01314825
43.8213,0,4,-0.714239,1.418226,-0.01464307
43.83559,0,4,-0.703988,1.417308,-0.01784223
43.84858,0,4,-0.6951101,1.415223,-0.02122593
43.86253,0,4,-0.6860498,1.411493,-0.02589053
43.87849,0,4,-0.6762155,1.404685,-0.03044444
43.89088,0,4,-0.6678426,1.397645,-0.03552938
43.90464,0,4,-0.6532733,1.391477,-0.03853029
43.91991,0,4,-0.6415506,1.386006,-0.0413124
43.93241,0,4,-0.6244581,1.379395,-0.04388773
43.94683,0,4,-0.607004,1.37311,-0.04633236
43.96054,0,4,-0.5902122,1.365702,-0.04702467
43.97673,0,4,-0.5729862,1.357221,-0.04707551
43.98814,0,4,-0.5543099,1.348551,-0.04613036
44.00218,0,4,-0.5342791,1.341412,-0.04549342
44.01756,0,4,-0.5131974,1.335045,-0.044424
44.0298,0,4,-0.4904281,1.328863,-0.04246491
44.04439,0,4,-0.4687047,1.32244,-0.03991514
44.05918,0,4,-0.4473806,1.315264,-0.03638583
44.07143,0,4,-0.4264212,1.308474,-0.03291035
44.08581,0,4,-0.4050772,1.302871,-0.03042233
44.1003,0,4,-0.3832025,1.298499,-0.02867502
44.1138,0,4,-0.3612843,1.295214,-0.02791828
44.12713,0,4,-0.3410812,1.291405,-0.02702242
44.14264,0,4,-0.3223107,1.287578,-0.02612579
44.1593,0,4,-0.3062121,1.284394,-0.0256812
44.1688,0,4,-0.2914238,1.281514,-0.02528095
44.18278,0,4,-0.2781465,1.278616,-0.02452308
44.19726,0,4,-0.2655736,1.276151,-0.02394187
44.21085,0,4,-0.2536391,1.27396,-0.02311742
44.22488,0,4,-0.2414291,1.271625,-0.02176774
44.2392,0,4,-0.2304421,1.268782,-0.01955795
44.25202,0,4,-0.2206085,1.265566,-0.01646465
44.26627,0,4,-0.2128776,1.261101,-0.01215148
44.2821,0,4,-0.2115192,1.254601,-0.006536722
44.29437,0,4,-0.2087981,1.249465,-0.004484177
44.30895,0,4,-0.2082634,1.246068,-0.001735866
44.32392,0,4,-0.2050534,1.242988,-0.001937807
44.33617,0,4,-0.2013201,1.242079,-0.002520263
44.34958,0,4,-0.1993355,1.241358,-0.00479275
44.36439,0,4,-0.1990795,1.240357,-0.006272495
44.37822,0,4,-0.2007149,1.238931,-0.007999837
44.39138,0,4,-0.2027524,1.237498,-0.009995997
44.40574,0,4,-0.206099,1.236376,-0.01372588
44.42027,0,4,-0.209476,1.235185,-0.01677841
44.43342,0,4,-0.2150207,1.232321,-0.01908422
44.44706,0,4,-0.2188272,1.23025,-0.02164572
